Id,Text,Query,Label,LabelStr
1397656838712266754,,guns should be banned,1,FAVOR
1397953825391120387,,guns should be banned,1,FAVOR
1397633972218187778,,guns should be banned,0,AGAINST
1397969724122742791,,guns should be banned,0,AGAINST
1397680097507741697,,guns should be banned,0,AGAINST
1397681093768318980,,guns should be banned,2,NEUTRAL
1397672366046691335,,guns should be banned,2,NEUTRAL
1397637151198679040,,guns should be banned,1,FAVOR
1397665092657991683,,guns should be banned,0,AGAINST
1398511570259480577,,guns should be banned,2,NEUTRAL
1397640161760923648,,guns should be banned,2,NEUTRAL
1397901470813409281,,guns should be banned,1,FAVOR
1398412169516142593,,guns should be banned,0,AGAINST
1397626998596333568,,guns should be banned,1,FAVOR
1397643269601861632,,guns should be banned,1,FAVOR
1397656440660062209,,guns should be banned,2,NEUTRAL
1397668330723430400,,guns should be banned,0,AGAINST
1397630576077770758,,guns should be banned,2,NEUTRAL
1398314125852168192,,guns should be banned,2,NEUTRAL
1397622360237301763,,guns should be banned,1,FAVOR
1397681305580621827,,guns should be banned,1,FAVOR
1374790722373701643,,guns should be banned,1,FAVOR
1374436107429978116,,guns should be banned,0,AGAINST
1379441069616685063,,guns should be banned,2,NEUTRAL
1374195133038657546,,guns should be banned,2,NEUTRAL
1372303451091259394,,guns should be banned,2,NEUTRAL
1374348312996937733,,guns should be banned,1,FAVOR
1374398738857291785,,guns should be banned,1,FAVOR
1374424694502264835,,guns should be banned,0,AGAINST
1372274268579500040,,guns should be banned,2,NEUTRAL
1374819778431479810,,guns should be banned,2,NEUTRAL
1381747389132902402,,guns should be banned,2,NEUTRAL
1374157140571648000,,guns should be banned,1,FAVOR
1374549639387508738,,guns should be banned,1,FAVOR
1374516997627596804,,guns should be banned,1,FAVOR
1374458284472631308,,guns should be banned,2,NEUTRAL
1374531147779162112,,guns should be banned,0,AGAINST
1374341459445432320,,guns should be banned,1,FAVOR
1374735143307460610,,guns should be banned,2,NEUTRAL
1375210968708440064,,guns should be banned,1,FAVOR
1374881402550951938,,guns should be banned,1,FAVOR
1374473384709345280,,guns should be banned,2,NEUTRAL
1374211273395597315,,guns should be banned,2,NEUTRAL
1374357367022886915,,guns should be banned,1,FAVOR
1374426299658211332,,guns should be banned,0,AGAINST
1374271487318822912,,guns should be banned,2,NEUTRAL
1374740286224617472,,guns should be banned,2,NEUTRAL
1376768963720404996,,guns should be banned,0,AGAINST
1374304919478546435,,guns should be banned,2,NEUTRAL
1374175184761028619,,guns should be banned,1,FAVOR
1372616197389352961,,guns should be banned,1,FAVOR
1374483137959366657,,guns should be banned,1,FAVOR
1374416432440602641,,guns should be banned,2,NEUTRAL
1383092368665149449,,guns should be banned,2,NEUTRAL
1379970189853265923,,guns should be banned,1,FAVOR
1374183075672813572,,guns should be banned,2,NEUTRAL
1374176540393492483,,guns should be banned,1,FAVOR
1372266661806436355,,guns should be banned,1,FAVOR
1374462682561089539,,guns should be banned,1,FAVOR
1374840661048877061,,guns should be banned,2,NEUTRAL
1384522334208462851,,guns should be banned,0,AGAINST
1374806285762330625,,guns should be banned,1,FAVOR
1375066951450509314,,guns should be banned,2,NEUTRAL
1380154021680455680,,guns should be banned,2,NEUTRAL
1545310849253814272,,guns should be banned,1,FAVOR
1544456139324198912,,guns should be banned,1,FAVOR
1544453453639991301,,guns should be banned,0,AGAINST
1544794156953792512,,guns should be banned,0,AGAINST
1553262650485882880,,guns should be banned,0,AGAINST
1544094664294375424,,guns should be banned,2,NEUTRAL
1544445161060855808,,guns should be banned,1,FAVOR
1544106141462024192,,guns should be banned,1,FAVOR
1544740141885005824,,guns should be banned,2,NEUTRAL
1545412858002956289,,guns should be banned,2,NEUTRAL
1544089677380173826,,guns should be banned,2,NEUTRAL
1545518219028582402,,guns should be banned,1,FAVOR
1549339107683344392,,guns should be banned,2,NEUTRAL
1544105440342151170,,guns should be banned,0,AGAINST
1549077622822428673,,guns should be banned,1,FAVOR
1544094023643643904,,guns should be banned,1,FAVOR
1551547683093061632,,guns should be banned,1,FAVOR
1544465306957090816,,guns should be banned,1,FAVOR
1545719913066639361,,guns should be banned,1,FAVOR
1547223589409136643,,guns should be banned,2,NEUTRAL
1545188217242017794,,guns should be banned,1,FAVOR
1544092064375267328,,guns should be banned,2,NEUTRAL
1547471832554635264,,guns should be banned,1,FAVOR
1544817169254551553,,guns should be banned,1,FAVOR
1544094326078283777,,guns should be banned,2,NEUTRAL
1544088917430788096,,guns should be banned,2,NEUTRAL
1549609281753841666,,guns should be banned,0,AGAINST
1544832642587164672,,guns should be banned,2,NEUTRAL
1545079852448944128,,guns should be banned,2,NEUTRAL
1549120650060500992,,guns should be banned,2,NEUTRAL
1544462439600664578,,guns should be banned,1,FAVOR
1544430897616883713,,guns should be banned,1,FAVOR
1545454686395781120,,guns should be banned,2,NEUTRAL
1544101860952477698,,guns should be banned,1,FAVOR
1545014624394903553,,guns should be banned,2,NEUTRAL
1555634528836030464,,guns should be banned,0,AGAINST
1544090738656428036,,guns should be banned,0,AGAINST
1544756526023430145,,guns should be banned,1,FAVOR
1557461943560163328,,guns should be banned,0,AGAINST
1544450178752647171,,guns should be banned,2,NEUTRAL
1545249132234915840,,guns should be banned,2,NEUTRAL
1552370628493283330,,guns should be banned,2,NEUTRAL
1544090770596155392,,guns should be banned,2,NEUTRAL
1559131658128953344,,guns should be banned,1,FAVOR
1544737453671579649,,guns should be banned,1,FAVOR
1544096723538264064,,guns should be banned,2,NEUTRAL
1544098553072582659,,guns should be banned,0,AGAINST
1546838458274136064,,guns should be banned,2,NEUTRAL
1544089314606342144,,guns should be banned,0,AGAINST
1545187175679098887,,guns should be banned,1,FAVOR
1539206868337319936,,guns should be banned,0,AGAINST
1534568883465728000,,guns should be banned,0,AGAINST
1530659445591744513,,guns should be banned,1,FAVOR
1533163995904999424,,guns should be banned,0,AGAINST
1541557241668591618,,guns should be banned,0,AGAINST
1539995436169183234,,guns should be banned,1,FAVOR
1534503551426347015,,guns should be banned,1,FAVOR
1532795153596882944,,guns should be banned,1,FAVOR
1541206859788570624,,guns should be banned,2,NEUTRAL
1529250073552556033,,guns should be banned,1,FAVOR
1538547574872883201,,guns should be banned,1,FAVOR
1529599024587845632,,guns should be banned,2,NEUTRAL
1534692184930324481,,guns should be banned,1,FAVOR
1534437151454007302,,guns should be banned,2,NEUTRAL
1538564888351559681,,guns should be banned,2,NEUTRAL
1539991560284241925,,guns should be banned,2,NEUTRAL
1534550608304394240,,guns should be banned,2,NEUTRAL
1543731839897989120,,guns should be banned,2,NEUTRAL
1529243545584156672,,guns should be banned,2,NEUTRAL
1532514806137335808,,guns should be banned,1,FAVOR
1529246924414517248,,guns should be banned,2,NEUTRAL
1539726137403887619,,guns should be banned,0,AGAINST
1530330582617669633,,guns should be banned,1,FAVOR
1534681861829513216,,guns should be banned,2,NEUTRAL
1534999849229246484,,guns should be banned,2,NEUTRAL
1534731682032631808,,guns should be banned,0,AGAINST
1530698476509712384,,guns should be banned,2,NEUTRAL
1540420134279516160,,guns should be banned,0,AGAINST
1544126223516844033,,guns should be banned,1,FAVOR
1532723105684238336,,guns should be banned,0,AGAINST
1534549690796081153,,guns should be banned,2,NEUTRAL
1532711716672262146,,guns should be banned,1,FAVOR
1539091552466677760,,guns should be banned,2,NEUTRAL
1532719289853087744,,guns should be banned,2,NEUTRAL
1540974523486334978,,guns should be banned,1,FAVOR
1534725430938374146,,guns should be banned,0,AGAINST
1536850729733873666,,guns should be banned,2,NEUTRAL
1532690377479700480,,guns should be banned,2,NEUTRAL
1534875411234136064,,guns should be banned,0,AGAINST
1535386207525515267,,guns should be banned,0,AGAINST
1529244664154439682,,guns should be banned,2,NEUTRAL
1529250035052986372,,guns should be banned,2,NEUTRAL
1536086373760909312,,guns should be banned,2,NEUTRAL
1535463048093216768,,guns should be banned,1,FAVOR
1543564260936122368,,guns should be banned,2,NEUTRAL
1534937827485810689,,guns should be banned,1,FAVOR
1544440274927116290,,guns should be banned,1,FAVOR
1529248048152465408,,guns should be banned,1,FAVOR
1532728947665907712,,guns should be banned,2,NEUTRAL
1532927779963932673,,guns should be banned,2,NEUTRAL
1535349011674193922,,guns should be banned,2,NEUTRAL
1537617334621425665,,guns should be banned,2,NEUTRAL
1532507716953964549,,guns should be banned,2,NEUTRAL
1544036393059602435,,guns should be banned,2,NEUTRAL
1529603824616357890,,guns should be banned,2,NEUTRAL
1540001402864418827,,guns should be banned,0,AGAINST
1532542816785678348,,guns should be banned,2,NEUTRAL
1540539874113032193,,guns should be banned,0,AGAINST
1536633153254735872,,guns should be banned,1,FAVOR
1536666795032997888,,guns should be banned,0,AGAINST
1536033402041913351,,guns should be banned,0,AGAINST
1538989173104852995,,guns should be banned,2,NEUTRAL
1540446815006478336,,guns should be banned,1,FAVOR
1543218501766324227,,guns should be banned,0,AGAINST
1530325570071842816,,guns should be banned,1,FAVOR
1544065709587800065,,guns should be banned,2,NEUTRAL
1535796059930349568,,guns should be banned,2,NEUTRAL
1532948681414017024,,guns should be banned,0,AGAINST
1529242206913146884,,guns should be banned,2,NEUTRAL
1542311730130329600,,guns should be banned,2,NEUTRAL
1533443520823906305,,guns should be banned,1,FAVOR
1539049065383571456,,guns should be banned,0,AGAINST
1544044750046724097,,guns should be banned,1,FAVOR
1533058307921006598,,guns should be banned,1,FAVOR
1529250019563520002,,guns should be banned,1,FAVOR
1529607471979020289,,guns should be banned,0,AGAINST
1529970762114818048,,guns should be banned,0,AGAINST
1543047955283906561,,guns should be banned,0,AGAINST
1529245140279230465,,guns should be banned,0,AGAINST
1530335563177287680,,guns should be banned,2,NEUTRAL
1529247063912992768,,guns should be banned,0,AGAINST
1544088468858421249,,guns should be banned,2,NEUTRAL
1530323440200212485,,guns should be banned,2,NEUTRAL
1543003997753077761,,guns should be banned,1,FAVOR
1529244881125642240,,guns should be banned,1,FAVOR
1540133528922312704,,guns should be banned,2,NEUTRAL
1530327446733692928,,guns should be banned,1,FAVOR
1536058993696727041,,guns should be banned,1,FAVOR
1534555861460430851,,guns should be banned,2,NEUTRAL
1529245202518532096,,guns should be banned,0,AGAINST
1529613115268075520,,guns should be banned,1,FAVOR
1532904513169915905,,guns should be banned,1,FAVOR
1541695282965991424,,guns should be banned,0,AGAINST
1532721354939703296,,guns should be banned,1,FAVOR
1540054316022497280,,guns should be banned,2,NEUTRAL
1534579381955354624,,guns should be banned,1,FAVOR
1539606154300444672,,guns should be banned,0,AGAINST
1539263994447503361,,guns should be banned,0,AGAINST
