Id,Text,Query,Label,LabelStr
1545310849253814272,,guns should be banned,1,FAVOR
1544456139324198912,,guns should be banned,1,FAVOR
1544453453639991301,,guns should be banned,0,AGAINST
1544794156953792512,,guns should be banned,0,AGAINST
1553262650485882880,,guns should be banned,0,AGAINST
1544094664294375424,,guns should be banned,2,NEUTRAL
1544445161060855808,,guns should be banned,1,FAVOR
1544106141462024192,,guns should be banned,1,FAVOR
1544740141885005824,,guns should be banned,2,NEUTRAL
1545412858002956289,,guns should be banned,2,NEUTRAL
1544089677380173826,,guns should be banned,2,NEUTRAL
1545518219028582402,,guns should be banned,1,FAVOR
1549339107683344392,,guns should be banned,2,NEUTRAL
1544105440342151170,,guns should be banned,0,AGAINST
1549077622822428673,,guns should be banned,1,FAVOR
1544094023643643904,,guns should be banned,1,FAVOR
1551547683093061632,,guns should be banned,1,FAVOR
1544465306957090816,,guns should be banned,1,FAVOR
1545719913066639361,,guns should be banned,1,FAVOR
1547223589409136643,,guns should be banned,2,NEUTRAL
1545188217242017794,,guns should be banned,1,FAVOR
1544092064375267328,,guns should be banned,2,NEUTRAL
1547471832554635264,,guns should be banned,1,FAVOR
1544817169254551553,,guns should be banned,1,FAVOR
1544094326078283777,,guns should be banned,2,NEUTRAL
1544088917430788096,,guns should be banned,2,NEUTRAL
1549609281753841666,,guns should be banned,0,AGAINST
1544832642587164672,,guns should be banned,2,NEUTRAL
1545079852448944128,,guns should be banned,2,NEUTRAL
1549120650060500992,,guns should be banned,2,NEUTRAL
1544462439600664578,,guns should be banned,1,FAVOR
1544430897616883713,,guns should be banned,1,FAVOR
1545454686395781120,,guns should be banned,2,NEUTRAL
1544101860952477698,,guns should be banned,1,FAVOR
1545014624394903553,,guns should be banned,2,NEUTRAL
1555634528836030464,,guns should be banned,0,AGAINST
1544090738656428036,,guns should be banned,0,AGAINST
1544756526023430145,,guns should be banned,1,FAVOR
1557461943560163328,,guns should be banned,0,AGAINST
1544450178752647171,,guns should be banned,2,NEUTRAL
1545249132234915840,,guns should be banned,2,NEUTRAL
1552370628493283330,,guns should be banned,2,NEUTRAL
1544090770596155392,,guns should be banned,2,NEUTRAL
1559131658128953344,,guns should be banned,1,FAVOR
1544737453671579649,,guns should be banned,1,FAVOR
1544096723538264064,,guns should be banned,2,NEUTRAL
1544098553072582659,,guns should be banned,0,AGAINST
1546838458274136064,,guns should be banned,2,NEUTRAL
1544089314606342144,,guns should be banned,0,AGAINST
1545187175679098887,,guns should be banned,1,FAVOR
