Id,Text,Query,Label,LabelStr
1532719840238108673,,guns should be regulated,1,FAVOR
1529793420503425025,,guns should be regulated,0,AGAINST
1525970941901262849,,guns should be regulated,1,FAVOR
1530391786337751040,,guns should be regulated,0,AGAINST
1529378301067788288,,guns should be regulated,1,FAVOR
1529219397784576010,,guns should be regulated,1,FAVOR
1529622402078060545,,guns should be regulated,1,FAVOR
1529544205915529216,,guns should be regulated,0,AGAINST
1529250824353992704,,guns should be regulated,0,AGAINST
1532482776632643597,,guns should be regulated,1,FAVOR
1533450292611670017,,guns should be regulated,1,FAVOR
1531811146184941569,,guns should be regulated,1,FAVOR
1529322913198768128,,guns should be regulated,1,FAVOR
1529233941902893056,,guns should be regulated,0,AGAINST
1529373785236951040,,guns should be regulated,1,FAVOR
1529467399635976194,,guns should be regulated,1,FAVOR
1529212034985902080,,guns should be regulated,0,AGAINST
1530720384714153984,,guns should be regulated,0,AGAINST
1529442805206196225,,guns should be regulated,2,NEUTRAL
1529264447579213829,,guns should be regulated,0,AGAINST
1529228923166654464,,guns should be regulated,1,FAVOR
1529973782697459712,,guns should be regulated,1,FAVOR
1530949905790935042,,guns should be regulated,0,AGAINST
1533992666488352768,,guns should be regulated,2,NEUTRAL
1529196381696425984,,guns should be regulated,0,AGAINST
1529220599041921024,,guns should be regulated,1,FAVOR
1532653908111261696,,guns should be regulated,0,AGAINST
1530340895563849731,,guns should be regulated,2,NEUTRAL
1529288711355125760,,guns should be regulated,1,FAVOR
1529277766729879552,,guns should be regulated,1,FAVOR
1529213021876371456,,guns should be regulated,0,AGAINST
1529234512848293888,,guns should be regulated,1,FAVOR
1534945409780547585,,guns should be regulated,0,AGAINST
1529260222442872833,,guns should be regulated,2,NEUTRAL
1529327682164600832,,guns should be regulated,1,FAVOR
1530428468864876545,,guns should be regulated,0,AGAINST
1531413973102379015,,guns should be regulated,0,AGAINST
1528773595840712704,,guns should be regulated,1,FAVOR
1531258151663804420,,guns should be regulated,1,FAVOR
1530589276571828224,,guns should be regulated,0,AGAINST
1529206024267354113,,guns should be regulated,0,AGAINST
1532223266986807296,,guns should be regulated,0,AGAINST
1539769479781122049,,guns should be regulated,2,NEUTRAL
1529432631129133056,,guns should be regulated,1,FAVOR
1529415430544162818,,guns should be regulated,1,FAVOR
